user,press-0,release-0,press-1,release-1,press-2,release-2,press-3,release-3,press-4,release-4,press-5,release-5,press-6,release-6,press-7,release-7,press-8,release-8,press-9,release-9,press-10,release-10,press-11,release-11,press-12,release-12
203,-3,172,212,382,390,531,695,839,942,1099,1198,1468,1498,1728,1637,1786,1994,2196,2154,2322,2321,2473,2534,2699,2770,2900
203,0,118,57,254,159,317,307,398,451,616,656,767,877,1099,1135,1334,1358,1519,1556,1690,1800,1953,2040,2163,2139,2290
203,-1,124,142,288,390,558,626,740,919,1107,1110,1372,1216,1368,1452,1465,1642,1824,1798,1880,1938,2129,2077,2289,2321,2405
203,2,110,135,336,406,561,446,623,741,893,986,1093,1237,1329,1325,1519,1495,1636,1620,1749,1909,2064,2141,2306,2392,2619
203,1,138,3,226,197,378,489,596,726,960,920,1088,982,1063,1097,1286,1446,1523,1664,1874,1970,2096,2022,2259,2315,2329
203,-4,117,113,240,451,528,637,815,909,1127,1032,1224,1189,1298,1422,1509,1698,1875,1908,2057,1918,2017,2154,2305,2414,2569
203,1,223,289,399,594,718,785,921,791,1089,963,1080,1153,1343,1422,1605,1660,1843,2042,2195,2361,2558,2536,2804,2655,2760
203,-1,63,267,464,591,787,680,677,919,1066,1039,1205,1245,1307,1424,1548,1696,1874,2114,2258,2389,2534,2635,2843,2749,2812
203,-1,136,164,354,345,508,561,667,808,933,899,1062,1141,1206,1386,1520,1480,1730,1851,1895,2195,2310,2367,2540,2523,2644
203,-2,44,224,316,454,653,777,946,1035,1136,1285,1478,1476,1624,1637,1803,1782,1915,2048,2167,2151,2402,2332,2497,2490,2673
203,2,208,198,400,327,412,646,731,840,1049,1109,1306,1377,1470,1506,1635,1713,1930,1843,1926,2183,2278,2250,2399,2404,2622
203,-3,147,255,391,489,645,738,929,998,1115,1240,1315,1341,1496,1403,1565,1471,1679,1651,1821,1815,2009,2027,2183,2254,2468
203,0,25,74,262,481,645,708,923,960,1066,1248,1427,1348,1500,1614,1780,1785,1961,1995,2144,2247,2444,2363,2508,2578,2753
203,-2,161,157,388,303,499,443,529,624,824,699,891,951,1145,1157,1370,1307,1559,1426,1521,1637,1876,2009,2129,2303,2490
203,0,115,214,384,450,651,585,730,815,959,982,1153,1165,1245,1323,1466,1611,1738,1809,2015,2021,2062,2260,2483,2565,2736
203,0,101,245,365,452,547,637,790,855,977,972,1113,1120,1163,1295,1447,1408,1543,1688,1857,1821,1896,2114,2238,2317,2449
203,-4,162,256,420,401,502,522,748,780,907,1013,1154,1108,1259,1232,1431,1381,1521,1661,1818,1917,2108,2161,2327,2396,2608
203,-2,155,197,361,461,570,661,810,811,980,1096,1238,1142,1221,1397,1566,1452,1681,1652,1779,1958,2136,2034,2210,2220,2391
203,0,201,144,278,357,510,507,674,600,702,658,852,913,1129,1226,1400,1304,1536,1387,1504,1491,1652,1746,1944,1900,2051
203,-7,141,178,334,387,523,582,760,790,958,1132,1171,1484,1650,1679,1826,1886,1999,2123,2343,2354,2518,2516,2719,2668,2851
203,-1,182,92,329,328,536,593,738,860,998,1100,1273,1279,1384,1542,1600,1655,1810,1867,2090,2096,2258,2453,2592,2689,2813
203,0,192,227,331,237,396,368,620,641,850,904,997,1121,1264,1395,1529,1637,1854,1867,2079,2167,2274,2409,2606,2555,2695
203,0,136,182,449,307,449,604,795,873,1040,1059,1142,1308,1407,1512,1637,1838,1915,2161,2270,2356,2453,2530,2603,2832,2989
203,3,122,259,380,385,556,533,663,614,769,883,1027,1162,1330,1397,1573,1598,1767,1820,2029,1945,2081,2290,2424,2412,2598
203,-2,180,179,252,347,439,475,575,645,797,786,986,894,1038,1113,1267,1308,1505,1432,1512,1619,1712,1874,2033,2017,2155
203,-3,175,153,342,371,570,363,422,631,773,773,852,827,1019,1079,1281,1349,1482,1612,1814,1841,1990,1979,2154,2054,2150
203,0,73,283,387,646,732,805,923,1052,1209,1278,1459,1505,1621,1758,1880,1876,1973,2000,2142,2246,2368,2613,2696,2785,2934
203,3,154,197,341,513,680,718,900,919,1067,1213,1307,1339,1470,1577,1685,1703,1856,1966,2091,2133,2312,2388,2576,2598,2781
203,0,182,227,313,423,556,601,741,873,999,1083,1255,1295,1515,1628,1695,1881,1989,2031,2146,2086,2290,2277,2468,2400,2499
203,0,173,196,258,158,244,397,551,523,645,887,1091,1116,1251,1370,1474,1663,1782,1940,2106,2180,2271,2437,2682,2558,2654
203,0,133,242,312,433,584,616,713,737,896,986,1122,1221,1389,1420,1506,1585,1711,1686,1923,1960,2080,2237,2357,2530,2734
203,3,176,324,503,594,746,889,1056,1018,1135,1101,1251,1258,1387,1507,1616,1614,1779,1877,1992,2150,2299,2337,2502,2519,2618
203,6,200,271,463,395,520,634,802,808,975,1214,1417,1351,1464,1589,1769,1828,2024,2231,2353,2561,2761,2624,2727,2856,2900
203,0,121,300,446,614,772,744,799,912,992,1270,1350,1376,1510,1551,1651,1745,1950,1956,2069,2088,2277,2327,2415,2593,2682
203,-1,125,343,430,545,665,850,1044,1113,1368,1381,1592,1496,1628,1745,1870,1925,2140,2191,2352,2341,2422,2533,2671,2653,2932
203,-1,158,224,311,480,589,686,824,958,1112,1307,1395,1409,1537,1740,1895,2057,2188,2195,2276,2379,2607,2679,2961,2890,3039
203,0,155,220,291,459,565,721,882,922,1070,1202,1327,1288,1471,1565,1804,1816,1891,2008,2122,2177,2301,2455,2605,2712,2729
203,-2,172,132,286,461,559,691,787,1020,1186,1282,1378,1455,1560,1764,1862,1925,2158,2132,2264,2391,2539,2533,2650,2547,2703
203,-3,96,143,368,296,424,324,474,598,711,672,829,921,1154,1147,1293,1253,1370,1464,1641,1630,1753,1800,1944,1995,2118
203,-1,97,96,190,322,541,577,766,658,765,869,990,1024,1171,1257,1498,1470,1565,1748,1870,1878,2087,2066,2118,2287,2479
203,0,122,140,386,392,450,571,673,797,940,1017,1181,1253,1394,1409,1540,1673,1771,1802,1894,2082,2182,2310,2508,2422,2578
203,0,129,218,390,331,514,550,708,799,911,1235,1296,1529,1712,1663,1800,2010,2143,2105,2186,2344,2516,2541,2713,2759,2873
203,-3,137,176,355,368,496,578,694,815,928,955,1086,1264,1409,1416,1481,1678,1923,1997,2159,2273,2372,2415,2521,2635,2768
203,1,157,239,379,413,668,713,858,875,1018,1164,1340,1221,1279,1577,1740,1809,1940,2062,2197,2298,2481,2568,2689,2839,2960
203,-6,73,31,223,323,483,504,725,769,1025,1043,1160,1217,1420,1406,1603,1638,1871,1892,2085,1973,2184,2062,2214,2365,2469
203,2,132,243,393,321,515,472,559,603,757,692,766,827,1058,975,1063,1179,1306,1298,1446,1520,1701,1771,1986,1984,2193
203,-1,182,302,433,435,643,743,870,903,1058,891,1051,1064,1223,1365,1589,1503,1643,1814,1935,2118,2251,2398,2469,2484,2704
203,1,171,202,377,498,681,665,889,833,1038,1066,1186,1267,1429,1532,1632,1643,1674,1864,2019,2044,2150,2140,2295,2421,2531
203,1,210,273,379,578,794,856,1059,1146,1293,1218,1362,1295,1440,1432,1634,1639,1867,1903,2051,1883,2007,2104,2195,2309,2481
203,0,66,284,443,403,591,576,792,912,1095,1127,1242,1276,1456,1420,1542,1561,1703,1815,2025,2034,2214,2313,2536,2575,2749
203,-1,213,151,405,351,506,574,810,939,1167,1231,1334,1442,1562,1526,1701,1744,1908,1789,1887,1995,2164,2185,2286,2382,2494
203,4,186,182,259,380,569,494,653,737,901,988,1125,1191,1267,1438,1582,1619,1849,1676,1782,1770,1884,1894,1988,2233,2429
203,0,159,228,370,403,570,612,737,784,918,1016,1153,1236,1368,1424,1593,1593,1718,1744,1900,2010,2184,2168,2389,2361,2546
203,0,131,193,405,444,563,642,855,980,1104,1145,1283,1266,1388,1488,1606,1715,1825,1974,2105,2144,2252,2454,2654,2554,2827
203,0,143,322,476,506,593,813,999,911,1054,1253,1388,1442,1559,1876,2004,2028,2202,2223,2486,2340,2518,2485,2636,2538,2618
203,0,128,177,356,310,458,499,737,766,940,1020,1070,1305,1369,1405,1549,1451,1601,1749,1871,1902,2140,2015,2182,2253,2385
203,0,255,138,222,303,427,606,806,641,724,1040,1147,1178,1286,1285,1488,1420,1608,1436,1537,1713,1841,1770,1942,1978,2152
203,2,123,235,432,347,529,598,727,866,1008,802,960,1004,1082,1182,1330,1296,1433,1524,1744,1674,1810,1845,2088,2236,2334
203,5,110,198,308,311,460,500,617,716,845,781,920,918,1115,1085,1284,1319,1406,1431,1615,1519,1737,1764,1977,2038,2129
203,0,258,194,385,331,448,637,842,812,948,901,1078,1151,1277,1463,1666,1647,1836,1803,1956,2077,2266,2349,2514,2620,2727
203,0,173,171,374,257,356,373,582,600,774,815,1012,1046,1180,1128,1336,1435,1578,1599,1763,1824,1951,2054,2259,2308,2472
203,-1,162,273,479,361,505,560,683,852,1067,1006,1195,1266,1456,1412,1547,1624,1718,1641,1867,1729,1896,1920,2089,2149,2293
203,2,131,233,420,436,593,684,850,692,872,829,1020,984,1163,1160,1273,1291,1475,1489,1628,1568,1653,1727,1881,1860,2044
204,-4,86,130,219,258,346,389,477,518,607,650,738,783,872,906,995,1035,1123,1170,1261,1296,1385,1428,1517,1560,1651
204,1,89,128,219,256,347,390,480,522,611,651,739,779,868,912,1000,1046,1137,1170,1259,1295,1386,1427,1515,1557,1645
204,5,96,128,218,255,346,382,471,516,607,648,739,773,862,906,996,1033,1121,1163,1252,1292,1382,1421,1510,1552,1642
204,2,93,132,222,261,349,395,486,520,608,647,735,782,871,905,996,1040,1128,1161,1251,1294,1384,1427,1518,1556,1644
204,1,91,132,221,262,351,390,479,521,609,654,745,778,866,907,998,1040,1130,1169,1260,1303,1391,1428,1519,1557,1646
204,0,90,134,225,258,347,386,476,520,611,647,737,781,870,910,1000,1047,1137,1167,1255,1306,1396,1434,1524,1560,1649
204,0,91,121,212,258,347,389,480,515,605,651,740,781,871,908,999,1040,1128,1169,1260,1291,1381,1425,1513,1552,1642
204,4,92,131,220,264,353,391,480,516,606,653,744,776,865,906,996,1039,1127,1175,1266,1296,1387,1423,1511,1555,1646
204,0,90,130,219,260,351,386,475,517,608,652,741,779,869,913,1003,1039,1129,1176,1267,1306,1395,1432,1521,1560,1651
204,-5,83,129,220,259,349,385,473,518,607,640,729,772,862,903,991,1037,1127,1159,1250,1297,1388,1424,1513,1555,1645
204,4,94,125,216,261,350,387,478,515,604,647,738,773,862,907,996,1033,1124,1161,1252,1294,1383,1424,1514,1554,1643
204,2,91,134,224,258,347,386,475,517,607,644,734,778,866,903,993,1032,1121,1161,1249,1295,1385,1426,1516,1559,1648
204,0,88,133,221,260,350,396,485,519,608,647,735,785,876,911,1002,1036,1126,1169,1258,1303,1391,1425,1514,1558,1649
204,-5,86,131,220,261,351,388,476,519,608,649,738,784,874,905,996,1037,1125,1169,1257,1295,1385,1420,1510,1555,1646
204,0,89,129,219,259,348,388,478,523,611,646,737,774,862,905,994,1041,1132,1170,1259,1295,1385,1425,1514,1557,1647
204,-1,90,128,219,254,342,386,476,519,610,652,740,779,869,911,999,1035,1124,1167,1255,1295,1385,1429,1519,1556,1647
204,0,89,132,221,263,351,389,480,526,615,654,743,783,874,919,1010,1045,1135,1176,1267,1308,1399,1442,1530,1571,1661
204,2,93,124,212,259,350,391,482,515,603,651,739,774,864,914,1005,1045,1135,1170,1258,1304,1394,1433,1523,1560,1648
204,-2,89,134,224,267,356,391,479,521,612,651,740,785,874,915,1005,1038,1129,1176,1264,1308,1398,1436,1526,1566,1657
204,-4,87,129,217,255,344,392,480,523,611,650,741,783,871,913,1001,1039,1130,1170,1260,1303,1392,1434,1524,1560,1649
204,0,88,132,221,255,343,390,481,518,608,645,736,775,864,906,994,1045,1136,1163,1254,1295,1385,1430,1520,1565,1655
204,1,90,129,219,264,353,393,484,520,608,650,740,783,873,910,998,1041,1129,1171,1262,1298,1388,1432,1522,1556,1646
204,-6,85,128,219,260,351,386,474,520,610,647,735,778,868,903,991,1035,1126,1166,1256,1291,1380,1423,1512,1555,1644
204,3,91,131,221,262,350,388,477,517,605,644,733,773,864,906,996,1032,1122,1166,1255,1297,1388,1424,1513,1561,1651
204,6,95,127,216,259,348,386,475,512,601,644,732,777,866,909,998,1034,1125,1169,1257,1296,1384,1430,1518,1551,1639
204,-3,88,126,215,256,347,390,479,521,610,654,745,784,872,908,996,1038,1128,1167,1256,1298,1389,1431,1520,1560,1649
204,1,91,130,221,261,350,391,482,514,603,646,737,778,867,915,1005,1038,1127,1178,1269,1305,1393,1433,1523,1560,1651
204,-3,86,123,211,256,347,389,478,515,605,653,743,773,861,899,990,1039,1130,1158,1249,1296,1384,1426,1517,1551,1639
204,2,92,132,223,256,344,389,478,520,611,647,736,776,867,905,993,1043,1133,1166,1257,1304,1392,1432,1521,1567,1656
204,0,89,125,214,254,345,379,469,514,602,647,736,780,869,907,998,1045,1135,1169,1257,1296,1387,1424,1512,1564,1653
204,-1,89,132,222,260,349,390,480,521,612,649,738,777,867,910,1001,1039,1127,1172,1263,1301,1391,1429,1520,1563,1651
204,0,89,129,218,261,349,393,484,525,614,654,743,782,871,911,1001,1041,1129,1173,1261,1301,1389,1436,1526,1561,1649
204,-2,87,133,224,256,346,388,476,519,610,639,730,777,865,907,998,1035,1124,1165,1253,1291,1382,1422,1510,1550,1639
204,6,96,131,219,261,352,388,476,519,608,646,737,779,868,909,999,1034,1125,1161,1251,1299,1389,1425,1513,1552,1641
204,5,93,124,213,264,355,391,482,514,604,646,737,778,866,905,996,1037,1126,1171,1260,1309,1397,1429,1517,1564,1653
204,-1,87,127,216,263,352,390,480,520,611,649,737,773,861,910,1001,1039,1127,1165,1256,1296,1385,1430,1518,1560,1651
204,3,92,124,214,258,349,390,481,523,613,655,746,781,869,909,997,1037,1126,1174,1263,1305,1395,1431,1519,1566,1657
204,0,90,126,217,259,349,388,479,524,612,651,742,779,870,908,999,1034,1123,1168,1259,1297,1387,1431,1521,1558,1647
204,-2,89,131,219,259,349,392,481,524,613,651,739,789,879,912,1003,1042,1130,1174,1265,1301,1389,1433,1524,1566,1657
204,-1,90,129,220,264,353,390,478,519,607,655,744,775,863,910,1000,1043,1134,1172,1260,1304,1392,1432,1520,1560,1651
204,0,89,127,216,261,352,392,480,518,607,645,733,781,870,910,1001,1042,1132,1165,1254,1295,1383,1427,1515,1555,1644
204,0,88,133,224,260,348,391,481,523,611,652,742,778,867,912,1003,1047,1136,1167,1257,1307,1398,1432,1521,1557,1647
204,-3,88,128,216,263,353,392,482,522,612,649,739,786,877,911,1002,1043,1132,1167,1258,1301,1390,1432,1522,1561,1649
204,1,92,136,227,254,344,392,480,515,605,646,736,779,867,909,997,1042,1130,1168,1258,1296,1386,1425,1513,1557,1646
204,-8,82,123,211,262,351,387,476,515,606,646,734,779,869,907,997,1035,1124,1166,1257,1294,1382,1424,1513,1564,1655
204,-6,85,131,219,250,339,387,476,511,599,649,737,776,865,908,999,1034,1123,1164,1253,1294,1384,1425,1515,1556,1646
204,0,91,124,214,270,360,392,482,518,608,654,744,777,868,908,996,1035,1126,1167,1257,1301,1389,1427,1517,1557,1646
204,-4,84,133,224,260,350,383,474,525,614,653,741,781,871,914,1005,1044,1132,1180,1270,1301,1392,1436,1525,1558,1649
204,3,91,129,219,259,349,385,473,518,608,645,736,779,870,908,996,1043,1132,1162,1252,1301,1389,1432,1522,1555,1643
204,-3,86,135,225,258,347,395,484,520,610,649,738,785,874,911,999,1047,1135,1179,1269,1303,1391,1438,1528,1568,1657
204,0,91,131,222,256,345,390,481,515,603,648,736,768,858,900,988,1031,1119,1165,1256,1291,1381,1423,1511,1555,1645
204,3,94,133,223,254,345,387,475,517,608,654,744,779,868,908,997,1037,1128,1172,1263,1297,1388,1430,1518,1557,1647
204,3,92,125,216,256,346,396,487,513,603,645,736,779,867,909,998,1041,1130,1171,1259,1294,1383,1433,1523,1566,1655
204,0,90,128,216,262,352,391,479,519,610,645,734,774,862,907,998,1045,1134,1167,1255,1296,1385,1431,1520,1563,1653
204,0,89,124,215,256,344,388,477,519,610,652,742,781,870,907,997,1029,1117,1165,1253,1290,1378,1423,1513,1556,1646
204,1,89,130,219,263,353,393,484,519,609,653,744,784,872,907,997,1042,1130,1168,1258,1295,1385,1434,1525,1557,1647
204,2,92,133,224,263,353,393,481,518,608,654,743,782,871,908,997,1032,1122,1163,1254,1293,1383,1428,1517,1556,1646
204,2,90,126,216,258,349,395,485,524,614,651,740,779,870,914,1002,1042,1132,1182,1271,1309,1399,1437,1525,1566,1655
204,0,90,132,222,262,351,390,479,522,611,655,745,781,869,912,1002,1036,1124,1169,1257,1304,1393,1437,1528,1567,1655
204,1,90,129,220,259,350,393,483,521,609,642,733,780,868,903,993,1035,1123,1169,1259,1291,1382,1425,1516,1552,1641
204,-5,85,131,220,259,349,394,485,514,603,654,742,779,870,907,996,1046,1137,1179,1269,1303,1391,1430,1521,1558,1649
204,1,89,124,213,260,351,386,474,522,610,647,736,785,873,907,998,1038,1127,1163,1254,1299,1390,1433,1522,1557,1645
204,3,94,128,216,257,347,385,474,518,606,654,742,777,866,910,1001,1038,1128,1171,1262,1298,1389,1431,1522,1556,1647
204,-5,85,129,220,258,347,391,480,525,615,644,734,775,865,904,992,1037,1127,1166,1257,1297,1386,1431,1521,1557,1645
204,-2,87,130,218,257,345,389,479,521,609,650,740,784,875,910,998,1037,1126,1167,1256,1298,1386,1430,1520,1557,1645
204,-4,87,130,219,264,353,385,475,518,607,645,733,778,868,903,994,1032,1121,1170,1258,1295,1385,1429,1518,1553,1642
204,2,92,131,222,261,350,388,477,519,610,649,737,778,869,913,1001,1038,1126,1169,1258,1303,1394,1430,1518,1561,1650
204,-3,85,130,221,262,351,398,488,523,611,656,745,781,872,913,1002,1037,1128,1172,1263,1300,1391,1435,1525,1566,1656
204,-3,88,128,217,253,342,391,479,514,604,649,740,776,865,901,990,1037,1125,1163,1251,1295,1384,1428,1519,1557,1646
204,0,88,123,211,261,351,393,484,521,611,649,739,778,869,910,999,1038,1126,1169,1257,1299,1388,1434,1525,1560,1648
204,0,91,126,217,258,349,389,478,517,607,645,733,778,867,908,998,1034,1124,1172,1260,1298,1389,1429,1517,1557,1647
204,4,93,132,223,262,352,390,481,516,605,652,740,780,869,909,999,1035,1126,1170,1259,1300,1389,1434,1525,1555,1646
204,0,89,130,218,261,349,388,478,519,608,650,741,780,870,916,1007,1048,1138,1169,1257,1298,1386,1439,1528,1568,1658
204,0,90,127,217,261,350,391,482,514,605,647,738,773,864,908,998,1040,1130,1165,1255,1293,1381,1427,1515,1550,1638
204,2,91,130,220,254,342,390,480,516,607,655,745,777,868,910,1001,1038,1127,1179,1268,1301,1391,1434,1524,1566,1655
204,-1,89,128,218,262,350,393,484,521,609,649,740,783,871,916,1006,1041,1131,1177,1267,1308,1396,1440,1529,1565,1653
204,1,89,128,219,258,347,400,489,527,615,651,739,786,876,916,1004,1041,1129,1172,1263,1305,1394,1435,1525,1561,1651
204,-3,86,134,223,262,351,394,484,526,617,650,739,776,866,912,1003,1042,1132,1169,1257,1301,1391,1429,1518,1563,1654
204,0,91,128,219,257,345,386,475,516,607,647,738,775,865,905,995,1036,1127,1165,1254,1300,1391,1424,1514,1555,1645
204,-5,86,127,215,262,353,384,475,519,609,647,737,771,859,904,992,1036,1125,1171,1260,1300,1390,1427,1518,1558,1647
204,-3,85,125,214,268,356,383,474,523,613,648,739,777,867,905,993,1040,1131,1161,1252,1291,1380,1427,1518,1550,1641
204,-7,81,133,221,257,346,389,477,524,612,646,736,780,870,903,991,1038,1126,1173,1261,1289,1378,1425,1515,1554,1645
204,1,89,127,215,257,346,386,475,523,614,644,735,780,870,915,1006,1047,1137,1178,1268,1305,1396,1435,1526,1561,1650
204,3,93,133,224,262,350,393,483,524,615,653,743,788,878,914,1003,1045,1134,1177,1267,1304,1392,1437,1526,1567,1657
204,-1,87,131,219,265,354,391,480,528,616,650,740,782,870,910,998,1042,1131,1172,1261,1296,1386,1430,1518,1557,1647
204,1,91,132,220,266,354,392,481,528,619,656,744,791,882,917,1006,1048,1138,1175,1266,1308,1398,1447,1538,1571,1659
204,0,89,134,225,263,352,385,476,522,613,652,740,789,880,913,1002,1046,1134,1177,1266,1309,1400,1436,1527,1571,1660
204,-1,87,127,218,268,356,388,478,521,612,645,734,778,869,909,998,1037,1127,1168,1259,1296,1384,1424,1512,1561,1649
204,2,93,127,218,255,343,388,479,513,604,644,735,779,870,901,992,1032,1122,1164,1254,1299,1389,1429,1518,1564,1653
204,-5,86,132,220,263,352,385,476,517,607,651,741,777,868,905,996,1039,1129,1169,1257,1302,1392,1434,1525,1560,1648
204,0,89,132,221,259,350,388,478,519,610,649,737,782,870,906,995,1042,1131,1169,1257,1300,1391,1432,1521,1563,1654
204,1,91,128,219,268,358,397,486,527,617,652,742,775,865,913,1004,1040,1128,1168,1258,1294,1383,1430,1518,1561,1652
204,0,91,131,221,259,347,392,482,521,609,659,749,780,871,908,999,1042,1131,1171,1260,1305,1396,1440,1529,1562,1650
204,5,94,129,218,259,347,392,481,525,614,652,741,781,871,914,1002,1040,1131,1171,1259,1304,1395,1436,1527,1557,1646
204,1,90,125,215,259,349,390,481,516,606,643,733,777,866,906,997,1038,1126,1170,1261,1299,1388,1432,1521,1554,1642
204,-1,87,131,221,259,350,397,486,519,608,652,740,783,874,915,1003,1045,1134,1175,1263,1303,1393,1436,1525,1564,1653
204,-3,85,129,217,258,349,393,482,513,603,651,740,782,870,912,1000,1043,1131,1174,1262,1299,1388,1424,1512,1556,1645
204,0,88,127,216,261,349,391,479,520,608,642,730,781,869,903,992,1034,1122,1159,1248,1298,1386,1425,1515,1554,1643
204,1,89,123,214,258,348,390,480,520,611,654,742,783,874,909,999,1045,1133,1173,1261,1305,1394,1439,1529,1572,1660
204,0,88,132,222,259,350,389,480,525,614,648,738,785,874,910,999,1041,1131,1173,1264,1302,1391,1434,1524,1562,1652
204,0,91,129,218,255,345,388,476,518,607,649,738,778,866,910,998,1037,1128,1170,1259,1298,1386,1421,1509,1553,1643
204,0,91,122,210,263,351,391,479,518,608,646,734,777,868,905,996,1036,1127,1162,1253,1302,1390,1434,1525,1552,1642
204,3,92,132,221,257,346,383,473,511,600,646,735,777,868,912,1003,1037,1127,1166,1255,1298,1387,1423,1512,1559,1647
204,-1,90,125,214,258,348,390,480,518,607,643,734,773,863,907,998,1032,1123,1163,1254,1290,1381,1427,1515,1549,1638
204,0,89,132,222,263,353,386,477,519,607,651,741,784,873,910,998,1045,1133,1171,1262,1307,1396,1438,1526,1568,1659
204,-2,86,126,217,261,351,381,470,519,608,644,735,776,867,908,996,1044,1135,1169,1257,1296,1384,1429,1520,1562,1653
204,-2,89,128,217,259,347,388,477,513,603,649,739,776,864,906,994,1033,1122,1170,1261,1296,1385,1429,1520,1556,1644
204,1,90,133,222,260,351,384,473,516,607,649,739,784,873,912,1000,1046,1136,1169,1258,1304,1393,1435,1524,1556,1647
204,0,89,127,215,260,351,392,483,518,606,651,739,786,876,911,1001,1036,1126,1171,1260,1300,1391,1435,1525,1560,1651
204,2,91,130,218,261,351,389,478,522,610,652,742,788,877,915,1005,1043,1132,1176,1265,1303,1393,1439,1529,1568,1659
204,3,92,134,223,267,356,396,487,519,609,651,742,777,866,915,1003,1040,1130,1177,1267,1300,1391,1424,1512,1560,1651
204,2,92,130,219,258,348,386,476,522,612,656,747,776,864,910,998,1040,1128,1167,1256,1301,1391,1434,1522,1550,1640
204,5,94,132,220,263,353,394,482,523,611,657,745,787,875,915,1003,1047,1136,1179,1267,1301,1392,1439,1527,1559,1648
204,6,97,132,223,259,347,392,482,529,618,660,750,786,877,914,1004,1043,1133,1172,1261,1296,1386,1433,1522,1558,1649
